uuid,latitude,longitude,altitude,speed,timestamp
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53204206,-53.22690862,,16.11999893,2017-08-06 15:41
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53173575,-53.22887694,,16.62999916,2017-08-06 15:41
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53130257,-53.23076991,,16.98999977,2017-08-06 15:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53035894,-53.23271711,,17.98999977,2017-08-06 15:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52941832,-53.23460313,,17.59000015,2017-08-06 15:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52921108,-53.23690287,,16.94999886,2017-08-06 15:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52928098,-53.23925835,,16.81999969,2017-08-06 15:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52908195,-53.2411561,,10.72999954,2017-08-06 15:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52896264,-53.24185967,,6.589999676,2017-08-06 15:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52876072,-53.24292669,,10.71000004,2017-08-06 15:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52843931,-53.24459695,,14.5899992,2017-08-06 15:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5280913,-53.24659243,,15.3399992,2017-08-06 15:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52780736,-53.24867978,,15.53999996,2017-08-06 15:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52778372,-53.25068649,,14.11999989,2017-08-06 15:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52758805,-53.25204922,,9.880000114,2017-08-06 15:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52732259,-53.25361219,,12.0199995,2017-08-06 15:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52713693,-53.25514264,,12.42999935,2017-08-06 15:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52704054,-53.25693444,,15.42000008,2017-08-06 15:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52628206,-53.25863287,,14.79999924,2017-08-06 15:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52591833,-53.2604727,,13.68999958,2017-08-06 15:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52560636,-53.26220968,,13.80999947,2017-08-06 15:45
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5253145,-53.26372345,,7.359999657,2017-08-06 15:45
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52523965,-53.26413785,,2.700000048,2017-08-06 15:45
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52510206,-53.26453616,,3.939999819,2017-08-06 15:45
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52498304,-53.26492114,,2.480000019,2017-08-06 15:45
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52484431,-53.26527243,,1.789999962,2017-08-06 15:46
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5246952,-53.26564299,,3.039999962,2017-08-06 15:46
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52344634,-53.26539011,,14.42000008,2017-08-06 15:47
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5224175,-53.26417398,,17.88999939,2017-08-06 15:47
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52149,-53.26239693,,16.73999977,2017-08-06 15:47
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52022052,-53.26159788,,19.65999985,2017-08-06 15:48
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5184405,-53.26179687,,22.86999893,2017-08-06 15:48
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.51644934,-53.26207548,,20.94999886,2017-08-06 15:48
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.51481113,-53.26235963,,17.44000053,2017-08-06 15:48
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.51350645,-53.26301283,,16.98999977,2017-08-06 15:48
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.51208228,-53.26422385,,19.19999886,2017-08-06 15:48
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.51041906,-53.26533319,,21.19999886,2017-08-06 15:49
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.50874088,-53.26649677,,19.85000038,2017-08-06 15:49
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.50723607,-53.2677409,,18.18000031,2017-08-06 15:49
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.50575696,-53.26782455,,17.26000023,2017-08-06 15:49
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5042035,-53.26743035,,17.86999893,2017-08-06 15:49
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.50265939,-53.26782119,,16.55999947,2017-08-06 15:49
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.50118287,-53.26834163,,17.40999985,2017-08-06 15:50
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.49980221,-53.26888821,,15.69999981,2017-08-06 15:50
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.49853922,-53.26999454,,17.35000038,2017-08-06 15:50
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.49725524,-53.27134822,,17.40999985,2017-08-06 15:50
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.49616878,-53.27244893,,16.40999985,2017-08-06 15:50
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4948664,-53.27402204,,20.63999939,2017-08-06 15:50
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.49335254,-53.27575131,,21.21999931,2017-08-06 15:51
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.49143728,-53.2760736,,22.21999931,2017-08-06 15:51
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.48943999,-53.27600813,,21.48999977,2017-08-06 15:51
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.48756312,-53.27647526,,20.79999924,2017-08-06 15:51
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.48587228,-53.27743281,,20.57999992,2017-08-06 15:51
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.48328902,-53.27920449,,21.68999863,2017-08-06 15:52
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.48310675,-53.27932812,,21.84000015,2017-08-06 15:52
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4814038,-53.28049086,,21.07999992,2017-08-06 15:52
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.47984997,-53.28136727,,16.31999969,2017-08-06 15:52
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.47840576,-53.28179257,,18.06999969,2017-08-06 15:52
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.47689786,-53.28244762,,16.52999878,2017-08-06 15:52
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.47530982,-53.28328128,,20.1099987,2017-08-06 15:52
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.47360004,-53.28416674,,20.98999977,2017-08-06 15:53
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.47185736,-53.28503134,,19.26000023,2017-08-06 15:53
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.47012721,-53.28598101,,21,2017-08-06 15:53
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4685297,-53.287547,,21.5,2017-08-06 15:53
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.46689703,-53.28918708,,21.47999954,2017-08-06 15:53
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.46537706,-53.29093044,,19.12999916,2017-08-06 15:53
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.46405339,-53.29258477,,19.88999939,2017-08-06 15:54
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.46260424,-53.29408631,,18.32999992,2017-08-06 15:54
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.46121138,-53.29564115,,20.68000031,2017-08-06 15:54
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.45970741,-53.29732139,,21.27999878,2017-08-06 15:54
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.45813761,-53.29890439,,20.93000031,2017-08-06 15:54
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.45641085,-53.30007778,,19.60000038,2017-08-06 15:54
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.45466256,-53.29932642,,19.93000031,2017-08-06 15:55
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.45277604,-53.29917278,,22.19999886,2017-08-06 15:55
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.45073211,-53.30028062,,23.56999969,2017-08-06 15:55
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.44880193,-53.30101772,,23.51999855,2017-08-06 15:55
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.44656476,-53.30144503,,24.60000038,2017-08-06 15:55
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4445852,-53.30186924,,20.81999969,2017-08-06 15:55
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4426901,-53.30243083,,22.90999985,2017-08-06 15:56
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.44057358,-53.30321336,,24.44999886,2017-08-06 15:56
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.43847878,-53.30391501,,24.13999939,2017-08-06 15:56
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.43632148,-53.30378626,,23.51000023,2017-08-06 15:56
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.43427982,-53.30350891,,22.92000008,2017-08-06 15:56
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4322242,-53.3036633,,23.43999863,2017-08-06 15:56
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.43032754,-53.30503399,,23.98999977,2017-08-06 15:57
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.42860175,-53.30684935,,22.53999901,2017-08-06 15:57
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.42670229,-53.30807772,,22.72999954,2017-08-06 15:57
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.42506488,-53.30915211,,18.27999878,2017-08-06 15:57
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.42394531,-53.31011427,,9.869999886,2017-08-06 15:57
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.42415151,-53.31115203,,9.369999886,2017-08-06 15:57
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.42428905,-53.31177908,,9.059999466,2017-08-06 15:58
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4231585,-53.31252147,,15.71999931,2017-08-06 15:58
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4217117,-53.31367565,,18.97999954,2017-08-06 15:58
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.42014588,-53.31507032,,21.93000031,2017-08-06 15:58
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.41853437,-53.31669683,,20.38999939,2017-08-06 15:58
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4170152,-53.31823482,,21.18999863,2017-08-06 15:58
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.41548889,-53.31976511,,19.47999954,2017-08-06 15:59
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.41393568,-53.32094997,,19.6099987,2017-08-06 15:59
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.41227309,-53.32207491,,20.45999908,2017-08-06 15:59
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.41062106,-53.32321233,,18.21999931,2017-08-06 15:59
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4090606,-53.3238248,,18.17000008,2017-08-06 15:59
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40787025,-53.3225313,,17.03999901,2017-08-06 15:59
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40846465,-53.32028118,,20.07999992,2017-08-06 16:00
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40930971,-53.3175263,,21.15999985,2017-08-06 16:00
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40869335,-53.31426373,,25.51000023,2017-08-06 16:00
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40829123,-53.3108067,,27.76999855,2017-08-06 16:00
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40832295,-53.30694742,,28.43999863,2017-08-06 16:00
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40833762,-53.30322971,,26.54999924,2017-08-06 16:00
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40829722,-53.30148032,,5.829999924,2017-08-06 16:01
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40815611,-53.30079091,,6.299999714,2017-08-06 16:01
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40794891,-53.2999492,,5.210000038,2017-08-06 16:01
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40778031,-53.29941049,,4.920000076,2017-08-06 16:01
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40755907,-53.29881429,,6.399999619,2017-08-06 16:01
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40722341,-53.29798901,,7.369999886,2017-08-06 16:01
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40691228,-53.29740982,,4.409999847,2017-08-06 16:02
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40658995,-53.29671412,,7.529999733,2017-08-06 16:02
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40630459,-53.29614834,,2.679999828,2017-08-06 16:02
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40612203,-53.29575556,,5.039999962,2017-08-06 16:02
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40576459,-53.29503564,,7.929999828,2017-08-06 16:02
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40528908,-53.29410315,,7.9199996,2017-08-06 16:02
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40506667,-53.29365883,,1.579999924,2017-08-06 16:03
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40490029,-53.29332012,,2.019999981,2017-08-06 16:03
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40475004,-53.29298635,,2.369999886,2017-08-06 16:03
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4045648,-53.29264688,,3.779999971,2017-08-06 16:03
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40437118,-53.29221597,,4.21999979,2017-08-06 16:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40419436,-53.29188773,,3.49000001,2017-08-06 16:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40396587,-53.29146688,,1.439999938,2017-08-06 16:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40379869,-53.29110922,,2.710000038,2017-08-06 16:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40363495,-53.2907737,,3.609999895,2017-08-06 16:05
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40345634,-53.29041093,,3.649999857,2017-08-06 16:05
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40328476,-53.29008085,,1.799999952,2017-08-06 16:05
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4017634,-53.28707057,,2.74000001,2017-08-06 16:07
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40161944,-53.28671996,,2.649999857,2017-08-06 16:07
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40146228,-53.28635878,,3.179999828,2017-08-06 16:07
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.40110995,-53.28565881,,1.549999952,2017-08-06 16:08
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4063283,-53.3022649,,0,2017-08-06 16:09
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.39982479,-53.2834221,,3.439999819,2017-08-06 16:09
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.3912649,-53.2797699,,0,2017-08-06 16:11
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.39864944,-53.28057711,,3.299999952,2017-08-06 16:11
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.4063283,-53.3022649,,0,2017-08-06 16:13
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.39708714,-53.27766809,,1.549999952,2017-08-06 16:13
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.3912649,-53.2797699,,0,2017-08-06 16:15
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.3990392,-53.28165142,,1.699999929,2017-08-06 16:15
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.39832774,-53.2802094,,0.939999998,2017-08-06 16:17
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5558242,-52.7665307,,0,2017-08-06 16:17
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.39754588,-53.27884348,,2.929999828,2017-08-06 16:18
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5558242,-52.7665307,,0,2017-08-06 16:20
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5558242,-52.7665307,,0,2017-08-06 16:22
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5558242,-52.7665307,,0,2017-08-06 16:24
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5558242,-52.7665307,,0,2017-08-06 16:25
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.3895227,-53.1490229,,0,2017-08-06 16:28
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34124007,-53.2039676,,30.54999924,2017-08-06 16:29
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33968284,-53.19807714,,30.1799984,2017-08-06 16:29
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33901844,-53.19421199,,29.9299984,2017-08-06 16:30
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.3385154,-53.19031055,,29.8599987,2017-08-06 16:30
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33801035,-53.18656535,,29.4299984,2017-08-06 16:30
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.3375457,-53.18269911,,29.62999916,2017-08-06 16:30
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33706546,-53.17880563,,29.92000008,2017-08-06 16:30
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33656665,-53.17488131,,30.51000023,2017-08-06 16:30
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33604618,-53.17086906,,30.72999954,2017-08-06 16:31
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33557055,-53.16687752,,29.01000023,2017-08-06 16:31
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33511725,-53.16324539,,28.54999924,2017-08-06 16:31
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33412132,-53.15974167,,28.30999947,2017-08-06 16:31
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33202429,-53.15727445,,28.44999886,2017-08-06 16:31
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33009687,-53.1546976,,28.26999855,2017-08-06 16:31
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.32826517,-53.1521651,,28.39999962,2017-08-06 16:32
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.32677772,-53.14924073,,27.65999985,2017-08-06 16:32
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.32622506,-53.14580013,,26.95999908,2017-08-06 16:32
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.32636173,-53.14195728,,29.20999908,2017-08-06 16:32
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.32727104,-53.13823194,,30.39999962,2017-08-06 16:32
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.32883879,-53.13529735,,27.17000008,2017-08-06 16:32
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.3306637,-53.13246955,,26.76999855,2017-08-06 16:33
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33230802,-53.1297363,,27.78999901,2017-08-06 16:33
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33401474,-53.12691629,,28.21999931,2017-08-06 16:33
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33563878,-53.12422335,,26.75,2017-08-06 16:33
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33722053,-53.12149588,,27.96999931,2017-08-06 16:33
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.33874163,-53.11851251,,28.92000008,2017-08-06 16:33
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.3400529,-53.11567096,,29.14999962,2017-08-06 16:34
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34128818,-53.11292044,,28.76000023,2017-08-06 16:34
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34246994,-53.10800462,,29.04999924,2017-08-06 16:34
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.3421301,-53.10428565,,28.73999977,2017-08-06 16:34
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34204196,-53.10278253,,28.76000023,2017-08-06 16:34
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34180995,-53.09962138,,26.98999977,2017-08-06 16:34
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.3415559,-53.09651563,,26.97999954,2017-08-06 16:34
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.3413414,-53.09339915,,26.42000008,2017-08-06 16:35
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34110617,-53.09021294,,28,2017-08-06 16:35
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34086007,-53.08669422,,29.23999977,2017-08-06 16:35
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34058024,-53.08352561,,25.82999992,2017-08-06 16:35
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34039173,-53.08038021,,27.6099987,2017-08-06 16:35
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34036101,-53.07699694,,28.67000008,2017-08-06 16:35
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34102733,-53.07367302,,28.40999985,2017-08-06 16:36
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.34219959,-53.07076978,,29.34999847,2017-08-06 16:36
,,,,,
,,,,,
